date,price
2015/4/15,99.675301
2015/4/16,100.973999
2015/4/17,99.8918
2015/4/20,100.432999
2015/4/21,99.675301
2015/4/22,99.567101
2015/4/23,100.973999
2015/4/24,102.380997
2015/4/27,102.488998
2015/4/28,101.299004
2015/4/29,99.675301
2015/4/30,99.567101
2015/5/4,100.758003
2015/5/5,100.758003
2015/5/6,100.649002
2015/5/7,99.675301
2015/5/8,100.324997
2015/5/11,100.865997
2015/5/12,100.324997
2015/5/13,102.273003
2015/5/14,101.406998
2015/5/15,100.758003
2015/5/18,104.762001
2015/5/19,106.494003
2015/5/20,105.518997
2015/5/21,104.977997
2015/5/22,104.436996
2015/5/25,104.870003
2015/5/26,105.411003
2015/5/27,105.411003
2015/5/28,106.385002
2015/5/29,107.250999
2015/6/1,105.303001
2015/6/2,105.844002
2015/6/3,104.977997
2015/6/4,102.273003
2015/6/5,102.056
2015/6/8,102.706001
2015/6/9,100.865997
2015/6/10,103.462997
2015/6/11,103.68
2015/6/12,102.814003
2015/6/15,101.732002
2015/6/16,102.597
2015/6/17,102.164001
2015/6/18,102.380997
2015/6/22,105.195
2015/6/23,105.086998
2015/6/24,105.627998
2015/6/25,107.142998
2015/6/26,107.359001
2015/6/29,104.870003
2015/6/30,104.977997
2015/7/1,106.060997
2015/7/2,106.060997
2015/7/3,105.303001
2015/7/6,104.221001
2015/7/7,105.303001
2015/7/8,102.273003
2015/7/9,101.082001
2015/7/10,101.082001
2015/7/13,104.112999
2015/7/14,102.488998
2015/7/15,103.570999
2015/7/16,103.896004
2015/7/17,102.921997
2015/7/20,102.921997
2015/7/21,104.221001
2015/7/22,102.597
2015/7/23,97.943703
2015/7/24,97.943703
2015/7/27,97.510803
2015/7/28,97.402603
2015/7/29,99.026001
2015/7/30,98.376602
2015/7/31,98.160202
2015/8/3,96.536797
2015/8/4,96.861504
2015/8/5,96.320396
2015/8/6,95.779198
2015/8/7,95.779198
2015/8/10,95.779198
2015/8/11,95.779198
2015/8/12,93.6147
2015/8/13,94.588699
2015/8/14,95.995697
2015/8/17,95.454597
2015/8/18,95.562798
2015/8/19,95.346298
2015/8/20,94.588699
2015/8/21,92.532501
2015/8/24,88.311699
2015/8/25,91.991302
2015/8/26,90.367996
2015/8/27,91.558403
2015/8/28,95.887497
2015/8/31,100.108002
2015/9/1,97.186096
2015/9/2,98.051903
2015/9/3,95.340897
2015/9/4,94.318199
2015/9/7,94.204597
2015/9/8,94.090897
2015/9/9,97.159103
2015/9/10,96.136398
2015/9/11,96.25
2015/9/14,96.704597
2015/9/15,96.25
2015/9/16,96.590897
2015/9/17,97.159103
2015/9/18,97.159103
2015/9/21,95.681801
2015/9/22,96.704597
2015/9/23,95.568199
2015/9/24,95
2015/9/25,95.795403
2015/9/29,95.795403
2015/9/30,97.272697
2015/10/1,97.613602
2015/10/2,97.386398
2015/10/5,97.727303
2015/10/6,98.181801
2015/10/7,98.75
2015/10/8,98.522697
2015/10/12,100.113998
2015/10/13,99.431801
2015/10/14,97.840897
2015/10/15,98.522697
2015/10/16,99.772697
2015/10/19,99.659103
2015/10/20,98.977303
2015/10/21,98.181801
2015/10/22,98.409103
2015/10/23,99.318199
2015/10/26,100.794998
2015/10/27,100.681999
2015/10/28,100
2015/10/29,98.636398
2015/10/30,98.409103
2015/11/2,99.318199
2015/11/3,99.772697
2015/11/4,100.794998
2015/11/5,100.226997
2015/11/6,98.409103
2015/11/9,97.727303
2015/11/10,96.022697
2015/11/11,94.772697
2015/11/12,95.340897
2015/11/13,95
2015/11/16,94.090897
2015/11/17,96.590897
2015/11/18,96.363602
2015/11/19,97.159103
2015/11/20,97.727303
2015/11/23,97.159103
2015/11/24,95.795403
2015/11/25,95.795403
2015/11/26,97.045403
2015/11/27,96.590897
2015/11/30,95.454597
2015/12/1,97.727303
2015/12/2,97.386398
2015/12/3,96.25
2015/12/4,95.681801
2015/12/7,96.25
2015/12/8,95.340897
2015/12/9,94.659103
2015/12/10,94.204597
2015/12/11,94.431801
2015/12/14,91.818199
2015/12/15,90.909103
2015/12/16,91.136398
2015/12/17,93.636398
2015/12/18,92.272697
2015/12/21,92.5
2015/12/22,91.704597
2015/12/23,92.386398
2015/12/24,92.727303
2015/12/25,92.727303
2015/12/28,92.045403
2015/12/29,91.704597
2015/12/30,91.931801
2015/12/31,91.818199
2016/1/4,89.772697
2016/1/5,89.886398
2016/1/6,89.772697
2016/1/7,88.977303
2016/1/8,88.636398
2016/1/11,85.681801
2016/1/12,86.704597
2016/1/13,87.045403
2016/1/14,86.363602
2016/1/15,85.568199
2016/1/18,85.113602
2016/1/19,85.568199
2016/1/20,83.068199
2016/1/21,82.613602
2016/1/22,85
2016/1/25,86.363602
2016/1/26,85.795403
2016/1/27,85.568199
2016/1/28,85.340897
2016/1/29,88.409103
2016/1/30,null
2016/2/1,90.340897
2016/2/2,89.090897
2016/2/3,87.045403
2016/2/15,84.886398
2016/2/16,87.045403
2016/2/17,87.159103
2016/2/18,88.295403
2016/2/19,87.159103
2016/2/22,87.159103
2016/2/23,87.5
2016/2/24,86.931801
2016/2/25,89.204597
2016/2/26,88.636398
2016/3/1,88.295403
2016/3/2,90.340897
2016/3/3,91.477303
2016/3/4,94.204597
2016/3/7,92.727303
2016/3/8,94.318199
2016/3/9,94.090897
2016/3/10,94.318199
2016/3/11,94.545403
2016/3/14,95.454597
2016/3/15,93.522697
2016/3/16,94.318199
2016/3/17,93.75
2016/3/18,95.454597
2016/3/21,96.022697
2016/3/22,95.795403
2016/3/23,95.681801
2016/3/24,96.022697
2016/3/25,95.227303
2016/3/28,96.022697
2016/3/29,95.113602
2016/3/30,95.113602
2016/3/31,96.363602
2016/4/1,94.318199
2016/4/6,92.272697
2016/4/7,92.613602
2016/4/8,93.068199
2016/4/11,92.272697
2016/4/12,93.181801
2016/4/13,95.113602
2016/4/14,93.636398
2016/4/15,94.204597
2016/4/18,93.863602
2016/4/19,92.613602
2016/4/20,90
2016/4/21,91.25
2016/4/22,92.045403
2016/4/25,91.25
2016/4/26,91.136398
2016/4/27,90.340897
2016/4/28,89.318199
2016/4/29,87.613602
2016/5/3,85.909103
2016/5/4,86.022697
2016/5/5,85.681801
2016/5/6,83.863602
2016/5/9,82.5
2016/5/10,85
2016/5/11,84.090897
2016/5/12,83.295403
2016/5/13,84.545403
2016/5/16,84.090897
2016/5/17,84.431801
2016/5/18,84.545403
2016/5/19,84.318199
2016/5/20,84.090897
2016/5/23,87.954597
2016/5/24,86.818199
2016/5/25,89.090897
2016/5/26,88.75
2016/5/27,89.090897
2016/5/30,90.340897
2016/5/31,91.022697
2016/6/1,91.590897
2016/6/2,90.113602
2016/6/3,90.909103
2016/6/4,null
2016/6/6,91.136398
2016/6/7,92.159103
2016/6/8,92.386398
2016/6/13,89.318199
2016/6/14,90.795403
2016/6/15,91.136398
2016/6/16,89.545403
2016/6/17,90.113602
2016/6/20,91.477303
2016/6/21,91.704597
2016/6/22,92.613602
2016/6/23,94.204597
2016/6/24,92.613602
2016/6/27,93.181801
2016/6/28,93.75
2016/6/29,93.75
2016/6/30,93.75
2016/7/1,93.977303
2016/7/4,94.659103
2016/7/5,94.318199
2016/7/6,92.613602
2016/7/7,93.295403
2016/7/8,null
2016/7/11,93.75
2016/7/12,94.659103
2016/7/13,94.886398
2016/7/14,94.886398
2016/7/15,96.022697
2016/7/18,97.727303
2016/7/19,97.954597
2016/7/20,97.727303
2016/7/21,99.318199
2016/7/22,99.545403
2016/7/25,99.545403
2016/7/26,99.772697
2016/7/27,101.136002
2016/7/28,101.136002
2016/7/29,99.886398
2016/8/1,100.908997
2016/8/2,100.568001
2016/8/3,99.431801
2016/8/4,100
2016/8/5,100.455002
2016/8/8,102.273003
2016/8/9,102.158997
2016/8/10,102.273003
2016/8/11,101.705002
2016/8/12,97.954597
2016/8/15,99.090897
2016/8/16,97.954597
2016/8/17,96.590897
2016/8/18,97.386398
2016/8/19,96.931801
2016/8/22,97.045403
2016/8/23,97.5
2016/8/24,98.863602
2016/8/25,100.341003
2016/8/26,100.568001
2016/8/29,101.705002
2016/8/30,101.25
2016/8/31,100
2016/9/1,99.431801
2016/9/2,96.5
2016/9/5,97.875
2016/9/6,99.625
2016/9/7,99.5
2016/9/8,98.25
2016/9/9,97.125
2016/9/10,null
2016/9/12,97.125
2016/9/13,96.625
2016/9/14,97.125
2016/9/19,100.625
2016/9/20,100.25
2016/9/21,100
2016/9/22,99.625
2016/9/23,99.75
2016/9/26,98.75
2016/9/27,98.75
2016/9/28,98.75
2016/9/29,99.875
2016/9/30,99
2016/10/3,99
2016/10/4,99.375
2016/10/5,99.5
2016/10/6,100.25
2016/10/7,100
2016/10/11,101.375
2016/10/12,102
2016/10/13,102.25
2016/10/14,101.5
2016/10/17,102.375
2016/10/18,102.625
2016/10/19,103
2016/10/20,104.375
2016/10/21,105.375
2016/10/24,105.25
2016/10/25,107.125
2016/10/26,107
2016/10/27,106.75
2016/10/28,106
2016/10/31,106.625
2016/11/1,105.75
2016/11/2,103.25
2016/11/3,102.125
2016/11/4,102.5
2016/11/7,104.375
2016/11/8,103.75
2016/11/9,100.5
2016/11/10,101.875
2016/11/11,98.75
2016/11/14,98.75
2016/11/15,98.75
2016/11/16,98.75
2016/11/17,100.75
2016/11/18,101.125
2016/11/21,101.125
2016/11/22,101.5
2016/11/23,102.5
2016/11/24,101.375
2016/11/25,100.625
2016/11/28,101.625
2016/11/29,102.5
2016/11/30,102.5
2016/12/1,103
2016/12/2,102.125
2016/12/5,101.625
2016/12/6,102.875
2016/12/7,103.875
2016/12/8,106
2016/12/9,106.25
2016/12/12,104.25
2016/12/13,105.5
2016/12/14,104.625
2016/12/15,105.25
2016/12/16,104.5
2016/12/19,103.5
2016/12/20,104.625
2016/12/21,104.125
2016/12/22,103.5
2016/12/23,103.375
2016/12/26,104.125
2016/12/27,104.375
2016/12/28,105
2016/12/29,104.5
2016/12/30,105.25
2017/1/3,105.375
2017/1/4,105.25
2017/1/5,105
2017/1/6,104.75
2017/1/9,104.375
2017/1/10,105
2017/1/11,105.25
2017/1/12,105.375
2017/1/13,105.25
2017/1/16,104.375
2017/1/17,105
2017/1/18,104.125
2017/1/19,104.375
2017/1/20,104.25
2017/1/23,105
2017/1/24,104.625
2017/2/2,105.125
2017/2/3,104.625
2017/2/6,106.25
2017/2/7,107.25
2017/2/8,109.375
2017/2/9,111.125
2017/2/10,111.375
2017/2/13,112.375
2017/2/14,112.5
2017/2/15,113.625
2017/2/16,113.75
2017/2/17,112.5
2017/2/18,null
2017/2/20,112.625
2017/2/21,113.125
2017/2/22,113.125
2017/2/23,112.875
2017/2/24,111.875
2017/3/1,111.25
2017/3/2,112
2017/3/3,111
2017/3/6,112.375
2017/3/7,113.125
2017/3/8,113.375
2017/3/9,111.625
2017/3/10,112.375
2017/3/13,112.5
2017/3/14,112.5
2017/3/15,112.625
2017/3/16,113.625
2017/3/17,114.25
2017/3/20,114.125
2017/3/21,114.375
2017/3/22,114.375
2017/3/23,114.125
2017/3/24,113.25
2017/3/27,113.125
2017/3/28,114
2017/3/29,114.375
2017/3/30,114.25
2017/3/31,113.75
2017/4/5,122.5
2017/4/6,121.625
2017/4/7,120.125
2017/4/10,120.625
2017/4/11,121.125
2017/4/12,121.625
2017/4/13,123.125
2017/4/14,120.875
2017/4/17,121.625
2017/4/18,121.25
2017/4/19,119.75
2017/4/20,120
2017/4/21,120.625
2017/4/24,121.25
2017/4/25,122.375
2017/4/26,122.75
2017/4/27,122.875
2017/4/28,123.5
2017/5/2,125
2017/5/3,125.625
2017/5/4,125.625
2017/5/5,125
2017/5/8,126.25
2017/5/9,130
2017/5/10,130
2017/5/11,130
2017/5/12,128.125
2017/5/15,130
2017/5/16,129.375
2017/5/17,128.75
2017/5/18,127.5
2017/5/19,126.875
2017/5/22,128.125
2017/5/23,130
2017/5/24,130
2017/5/25,131.25
2017/5/26,130.625
2017/5/31,128.75
2017/6/1,130.625
2017/6/2,131.875
2017/6/3,null
2017/6/5,131.875
2017/6/6,131.25
2017/6/7,131.25
2017/6/8,131.25
2017/6/9,131.25
2017/6/12,127.5
2017/6/13,127.5
2017/6/14,127.5
2017/6/15,128.125
2017/6/16,131.25
2017/6/19,136.875
2017/6/20,143.125
2017/6/21,141.25
2017/6/22,140.625
2017/6/23,140.625
2017/6/26,150
2017/6/27,151.875
2017/6/28,147.5
2017/6/29,148.75
2017/6/30,146.25
2017/7/3,145.625
2017/7/4,141.25
2017/7/5,145
2017/7/6,144.375
2017/7/7,143.125
2017/7/10,144.375
2017/7/11,148.125
2017/7/12,148.125
2017/7/13,144.375
2017/7/14,144.375
2017/7/17,144.375
2017/7/18,146.25
2017/7/19,146.25
2017/7/20,145.625
2017/7/21,143.75
2017/7/24,145
2017/7/25,146.25
2017/7/26,144.375
2017/7/27,146.875
2017/7/28,146.875
2017/7/31,146.875
2017/8/1,145.625
2017/8/2,148.125
2017/8/3,148.75
2017/8/4,149.375
2017/8/7,151.875
2017/8/8,151.25
2017/8/9,147.5
2017/8/10,145
2017/8/11,145.625
2017/8/14,142.5
2017/8/15,144.375
2017/8/16,143.75
2017/8/17,145
2017/8/18,144.375
2017/8/21,143.75
2017/8/22,143.75
2017/8/23,143.75
2017/8/24,145
2017/8/25,145
2017/8/28,144.375
2017/8/29,144.375
2017/8/30,146.875
2017/8/31,146.875
2017/9/1,146.875
2017/9/4,145.625
2017/9/5,145.625
2017/9/6,144.375
2017/9/7,144.375
2017/9/8,146.25
2017/9/11,145
2017/9/12,146.25
2017/9/13,144.375
2017/9/14,143.125
2017/9/15,143.75
2017/9/18,142.5
2017/9/19,137.5
2017/9/20,133.125
2017/9/21,138.75
2017/9/22,135
2017/9/25,131.25
2017/9/26,129.375
2017/9/27,131.25
2017/9/28,130.625
2017/9/29,131.25
2017/10/2,133.75
2017/10/3,132.5
2017/10/5,132.5
2017/10/6,133.125
2017/10/11,133.75
2017/10/12,135
2017/10/13,135
2017/10/16,136.875
2017/10/17,138.125
2017/10/18,139.375
2017/10/19,141.25
2017/10/20,140
2017/10/23,136.875
2017/10/24,136.875
2017/10/25,138.75
2017/10/26,138.125
2017/10/27,137.5
2017/10/30,139.375
2017/10/31,140
2017/11/1,140
2017/11/2,140.625
2017/11/3,141.25
2017/11/6,141.25
2017/11/7,140
2017/11/8,138.75
2017/11/9,135.625
2017/11/10,134.375
2017/11/13,133.75
2017/11/14,132.5
2017/11/15,128.75
2017/11/16,130
2017/11/17,131.875
2017/11/20,130
2017/11/21,130
2017/11/22,130
2017/11/23,132.5
2017/11/24,130.625
2017/11/27,128.75
2017/11/28,128.125
2017/11/29,128.75
2017/11/30,125
2017/12/1,123.875
2017/12/4,123.75
2017/12/5,119.5
2017/12/6,116.25
2017/12/7,117
2017/12/8,117
2017/12/11,120
2017/12/12,117.625
2017/12/13,117.125
2017/12/14,118.625
2017/12/15,116.875
2017/12/18,117
2017/12/19,114
2017/12/20,115.875
2017/12/21,115.375
2017/12/22,116.125
2017/12/25,115.125
2017/12/26,114
2017/12/27,115.25
2017/12/28,117.875
2017/12/29,119
2018/1/2,118.75
2018/1/3,117.5
2018/1/4,115.75
2018/1/5,116.25
2018/1/8,114.75
2018/1/9,114.75
2018/1/10,113.5
2018/1/11,114.25
2018/1/12,114.75
2018/1/15,116.625
2018/1/16,116.75
2018/1/17,116.75
2018/1/18,117.25
2018/1/19,121.125
2018/1/22,120.75
2018/1/23,121.125
2018/1/24,119.875
2018/1/25,119.25
2018/1/26,119.25
2018/1/29,118.375
2018/1/30,117
2018/1/31,115.25
2018/2/1,116.875
2018/2/2,119
2018/2/5,116
2018/2/6,111.5
2018/2/7,112.5
2018/2/8,111.25
2018/2/9,109.375
2018/2/12,109.5
2018/2/21,110.25
2018/2/22,109.875
2018/2/23,111.125
2018/2/26,111
2018/2/27,110.125
2018/3/1,109.875
2018/3/2,109.75
2018/3/5,108.75
2018/3/6,110.25
2018/3/7,110.625
2018/3/8,111.75
2018/3/9,114.875
2018/3/12,117.875
2018/3/13,119
2018/3/14,116.625
2018/3/15,116.75
2018/3/16,116
2018/3/19,116.125
2018/3/20,115.75
2018/3/21,115.5
2018/3/22,116
2018/3/23,113
2018/3/26,112.75
2018/3/27,114
2018/3/28,112.625
2018/3/29,112.5
2018/3/30,114.25
2018/4/2,110.125
2018/4/3,109
2018/4/9,109.25
2018/4/10,108.75
2018/4/11,109.125
2018/4/12,108.5
2018/4/13,108.75
2018/4/16,109.5
2018/4/17,108.125
2018/4/18,106
2018/4/19,106.25
2018/4/20,105
2018/4/23,103.75
2018/4/24,100.75
2018/4/25,100.5
2018/4/26,100.75
2018/4/27,101.875
2018/4/30,103.625
2018/5/2,102.25
2018/5/3,100.125
2018/5/4,100.5
2018/5/7,102
2018/5/8,103.25
2018/5/9,102.25
2018/5/10,103.625
2018/5/11,106.25
2018/5/14,111.25
2018/5/15,107.5
2018/5/16,105.75
2018/5/17,105.25
2018/5/18,104.875
2018/5/21,106.25
2018/5/22,105
2018/5/23,104.5
2018/5/24,105.125
2018/5/25,108.125
2018/5/28,111
2018/5/29,109.5
2018/5/30,109.25
2018/5/31,107.125
2018/6/1,108.25
2018/6/4,109.75
2018/6/5,110.125
2018/6/6,111.375
2018/6/7,114
2018/6/8,110.375
2018/6/11,109.25
2018/6/12,109.625
2018/6/13,109.75
2018/6/14,106.875
2018/6/15,106.25
2018/6/19,103.75
2018/6/20,103.75
2018/6/21,103.375
2018/6/22,102.875
2018/6/25,101.875
2018/6/26,101.25
2018/6/27,101.125
2018/6/28,100.625
2018/6/29,104
2018/7/2,101.25
2018/7/3,100.875
2018/7/4,102
2018/7/5,101.5
2018/7/6,100.625
2018/7/9,101
2018/7/10,100.625
2018/7/11,102
2018/7/12,101.5
2018/7/13,103.625
2018/7/16,103.5
2018/7/17,103.625
2018/7/18,105.125
2018/7/19,106.5
2018/7/20,106.625
2018/7/23,106.875
2018/7/24,106.5
2018/7/25,103.375
2018/7/26,104.375
2018/7/27,104
2018/7/30,105.25
2018/7/31,104.75
2018/8/1,105.125
2018/8/2,103.5
2018/8/3,104.75
2018/8/6,105.75
2018/8/7,105.5
2018/8/8,106.25
2018/8/9,106.5
2018/8/10,107.375
2018/8/13,104.75
2018/8/14,101.625
2018/8/15,101.375
2018/8/16,101.5
2018/8/17,101.375
2018/8/20,101.25
2018/8/21,101.25
2018/8/22,102.125
2018/8/23,102.25
2018/8/24,101.375
2018/8/27,101.25
2018/8/28,101.5
2018/8/29,101.75
2018/8/30,101.125
2018/8/31,100.625
2018/9/3,100.125
2018/9/4,100.125
2018/9/5,100.125
2018/9/6,99.125
2018/9/7,97.125
2018/9/10,93.875
2018/9/11,97.125
2018/9/12,96.25
2018/9/13,95
2018/9/14,97.375
2018/9/17,97.25
2018/9/18,94.75
2018/9/19,95.5
2018/9/20,94.5
2018/9/21,94.75
2018/9/25,95.125
2018/9/26,96.625
2018/9/27,98.375
2018/9/28,99
2018/10/1,99.875
2018/10/2,97.625
2018/10/3,97.25
2018/10/4,95.25
2018/10/5,94.5
2018/10/8,94.375
2018/10/9,94.125
2018/10/11,87.625
2018/10/12,89.875
2018/10/15,88.125
2018/10/16,88
2018/10/17,85.125
2018/10/18,85.125
2018/10/19,85.125
2018/10/22,85.125
2018/10/23,85.125
2018/10/24,85.125
2018/10/25,85.125
2018/10/26,76.199997
2018/10/29,75.5
2018/10/30,76.400002
2018/10/31,78.800003
2018/11/1,79.900002
2018/11/2,81
2018/11/5,80
2018/11/6,77.300003
2018/11/7,77.900002
2018/11/8,76.599998
2018/11/9,76.099998
2018/11/12,76.199997
2018/11/13,74.400002
2018/11/14,73.300003
2018/11/15,74.5
2018/11/16,74.300003
2018/11/19,73.400002
2018/11/20,71
2018/11/21,70.599998
2018/11/22,69.5
2018/11/23,70
2018/11/26,71
2018/11/27,70.699997
2018/11/28,73.099998
2018/11/29,72.400002
2018/11/30,71.900002
2018/12/3,74
2018/12/4,73.400002
2018/12/5,71.599998
2018/12/6,69
2018/12/7,69.099998
2018/12/10,67.699997
2018/12/11,68.400002
2018/12/12,71.199997
2018/12/13,73
2018/12/14,71.5
2018/12/17,71.099998
2018/12/18,70.800003
2018/12/19,71.800003
2018/12/20,71.5
2018/12/21,71.400002
2018/12/24,71.400002
2018/12/25,70.699997
2018/12/26,70.199997
2018/12/27,70.800003
2018/12/28,70.800003
2019/1/2,70.099998
2019/1/3,68.900002
2019/1/4,67.599998
2019/1/7,69.300003
2019/1/8,68.599998
2019/1/9,69.900002
2019/1/10,69.300003
2019/1/11,69.400002
2019/1/14,68.699997
2019/1/15,70.300003
2019/1/16,70.199997
2019/1/17,70.400002
2019/1/18,70.800003
2019/1/21,71.199997
2019/1/22,70.699997
2019/1/23,69.699997
2019/1/24,70
2019/1/25,70.699997
2019/1/28,70.800003
2019/1/29,69.900002
2019/1/30,70
2019/2/11,69.900002
2019/2/12,72
2019/2/13,72
2019/2/14,71.400002
2019/2/15,70.300003
2019/2/18,71
2019/2/19,72
2019/2/20,73.199997
2019/2/21,73.800003
2019/2/22,73.5
2019/2/25,73.400002
2019/2/26,72.800003
2019/2/27,72.699997
2019/3/4,72.199997
2019/3/5,71.900002
2019/3/6,72.5
2019/3/7,71.599998
2019/3/8,70.699997
2019/3/11,70.400002
2019/3/12,71.199997
2019/3/13,70.699997
2019/3/14,71.099998
2019/3/15,70.599998
2019/3/18,72
2019/3/19,72.300003
2019/3/20,72.400002
2019/3/21,73
2019/3/22,73
2019/3/25,71.199997
2019/3/26,71.800003
2019/3/27,71.900002
2019/3/28,71.800003
2019/3/29,73.5
2019/4/1,80.800003
2019/4/2,82
2019/4/3,81.900002
2019/4/8,82.400002
2019/4/9,82.5
2019/4/10,83
2019/4/11,83.800003
2019/4/12,86.5
2019/4/15,89.300003
2019/4/16,89.900002
2019/4/17,91.800003
2019/4/18,91.599998
2019/4/19,88.900002
2019/4/22,87.800003
2019/4/23,88.300003
2019/4/24,86.900002
2019/4/25,86.800003
2019/4/26,87.400002
2019/4/29,87.800003
2019/4/30,86.900002
2019/5/2,86.900002
2019/5/3,88.199997
2019/5/6,84.900002
2019/5/7,86.599998
2019/5/8,85.900002
2019/5/9,84.300003
2019/5/10,83.699997
2019/5/13,81.199997
2019/5/14,79.699997
2019/5/15,77.800003
2019/5/16,75.900002
2019/5/17,74.699997
2019/5/20,75
2019/5/21,75
2019/5/22,74
2019/5/23,71.5
2019/5/24,71.400002
2019/5/27,71.400002
2019/5/28,71.199997
2019/5/29,72.199997
2019/5/30,73.400002
2019/5/31,73.900002
2019/6/3,73.400002
2019/6/4,71.800003
2019/6/5,71
2019/6/6,71.099998
2019/6/10,72.099998
2019/6/11,72.400002
2019/6/12,73.699997
2019/6/13,74.199997
2019/6/14,75.099998
2019/6/17,76.400002
2019/6/18,75.900002
2019/6/19,77.199997
2019/6/20,77.699997
2019/6/21,76.800003
2019/6/24,77.099998
2019/6/25,76.400002
2019/6/26,76.300003
2019/6/27,77.400002
2019/6/28,77.400002
2019/7/1,79.400002
2019/7/2,79.099998
2019/7/3,77.5
2019/7/4,77.699997
2019/7/5,78.199997
2019/7/8,79
2019/7/9,77.900002
2019/7/10,77.900002
2019/7/11,78.199997
2019/7/12,77.599998
2019/7/15,78.099998
2019/7/16,80
2019/7/17,79.300003
2019/7/18,79
2019/7/19,79.300003
2019/7/22,80.599998
2019/7/23,80.900002
2019/7/24,81.300003
2019/7/25,78.599998
2019/7/26,78.400002
2019/7/29,78.400002
2019/7/30,77.800003
2019/7/31,78.599998
2019/8/1,77.900002
2019/8/2,75.5
2019/8/5,72.800003
2019/8/6,73.300003
2019/8/7,72.900002
2019/8/8,73.099998
2019/8/12,73.699997
2019/8/13,72.900002
2019/8/14,72.599998
2019/8/15,71.599998
2019/8/16,72
2019/8/19,72.400002
2019/8/20,72.400002
2019/8/21,73.5
2019/8/22,73.900002
2019/8/23,73.300003
2019/8/26,72
2019/8/27,72.199997
2019/8/28,72.400002
2019/8/29,71.900002
2019/8/30,74.199997
2019/9/2,74
2019/9/3,73.599998
2019/9/4,74.300003
2019/9/5,74.900002
2019/9/6,75
2019/9/10,74.099998
2019/9/11,74.5
2019/9/12,76
2019/9/16,76
2019/9/17,74.599998
2019/9/18,74.400002
2019/9/19,73.5
2019/9/20,74.5
2019/9/23,74.699997
2019/9/24,74.900002
2019/9/25,74.800003
2019/9/26,74
2019/9/27,73.199997
2019/10/1,72.599998
2019/10/2,72.300003
2019/10/3,72
2019/10/4,72.699997
2019/10/7,73.400002
2019/10/8,74
2019/10/9,72.900002
2019/10/14,74.5
2019/10/15,74.699997
2019/10/16,75
2019/10/17,77.199997
2019/10/18,76.900002
2019/10/21,77.599998
2019/10/22,79.5
2019/10/23,80.5
2019/10/24,80.5
2019/10/25,80.199997
2019/10/28,80.099998
2019/10/29,80.800003
2019/10/30,80.199997
2019/10/31,80.599998
2019/11/1,84.800003
2019/11/4,89
2019/11/5,90
2019/11/6,90.400002
2019/11/7,90.800003
2019/11/8,90.900002
2019/11/11,87.900002
2019/11/12,91
2019/11/13,89.699997
2019/11/14,89.300003
2019/11/15,90.099998
2019/11/18,90.5
2019/11/19,92.800003
2019/11/20,91.900002
2019/11/21,92.5
2019/11/22,91.400002
